,2w1a_a,1gcw_a,1c01_a,1l6r_a,3p1a_a,6ldp_a,3r1a_a,2ocj_a,2r1a_a,3f1a_a,2u1a_a,1s7m_a,2x1a_a,1j3h_a,1g65_a,1n1d_a,1mbd_a,1y3a_a,3a1a_a,1b10_a,3l1a_a,3o1a_a,3k1a_a,2v1a_a,2c3a_a,3t1a_a,3d1a_a,2j1a_a,1e8x_a,2y1a_a,1g8a_a,1d7b_a,1qm0_a,2a2a_a,2n1a_a,3c1a_a,3w1a_a,2g1a_a,1jj2_b,1ag2_a,2z1a_a,3n1a_a,3i1a_a,1t8a_a,2l1a_a,3exj_a,1m4r_a,3s1a_a,1byq_a,1bz0_a,1i31_a,1dx0_a,4nfb_a,1b9v_a,1a3n_a,2h1a_a,1tup_c,3g1a_a,1v3a_a,1u2b_a,3m1a_a,3h1a_a,5fhx_a,1f2a_a,1csn_a,1out_a,1uw3_a,2f1a_a,1x2a_a,3j1a_a,1qg3_a,1w4a_a
3i1a_a,9.193848609924316,9.473779678344727,8.651966094970703,9.01603889465332,13.07631778717041,7.55341100692749,13.04840087890625,10.784334182739258,3.6294448375701904,5.994049549102783,13.093144416809082,9.484138488769531,6.285866737365723,9.2621488571167,7.0528693199157715,5.304620265960693,6.5558366775512695,14.41589069366455,8.551864624023438,4.608838081359863,8.227926254272461,8.19804859161377,11.066787719726562,4.8111491203308105,6.247434616088867,10.6397705078125,9.941743850708008,3.4496209621429443,7.869718074798584,7.14932107925415,6.912347316741943,14.00472640991211,4.723103046417236,7.733636379241943,11.536630630493164,9.767648696899414,5.466771125793457,11.393077850341797,5.216858386993408,6.592837810516357,5.7983479499816895,9.499587059020996,1.389088737369093e-07,5.785048961639404,4.719853401184082,9.423351287841797,3.3355026245117188,5.271486759185791,3.2279152870178223,8.039360046386719,4.045538425445557,4.245203495025635,4.950661659240723,8.490663528442383,8.195389747619629,5.3706583976745605,8.685677528381348,8.787707328796387,7.8254594802856445,5.303910255432129,6.306981086730957,10.346071243286133,5.848193645477295,8.31828498840332,6.767191410064697,5.745927810668945,8.565621376037598,11.041104316711426,6.170638561248779,3.784447431564331,4.645208835601807,6.045550346374512
1t8a_a,9.343863487243652,5.806081295013428,8.271410942077637,11.558267593383789,11.061305046081543,8.716282844543457,6.963308334350586,5.84234094619751,6.764588356018066,4.817733287811279,12.40474796295166,7.032153129577637,8.232168197631836,7.584472179412842,8.530464172363281,7.655422210693359,6.385476112365723,6.674408912658691,10.459921836853027,7.043309211730957,5.273613452911377,4.875982284545898,7.394875526428223,6.141889572143555,6.539164066314697,7.257514953613281,9.13674259185791,5.338658809661865,11.914175987243652,11.191858291625977,6.833828449249268,7.816824436187744,12.1692533493042,4.230192184448242,7.602462291717529,12.21987247467041,6.574224472045898,8.326982498168945,8.492256164550781,7.944639682769775,6.689220905303955,4.1370134353637695,5.785048484802246,2.550341378082521e-07,5.839817047119141,5.1262526512146,5.089555263519287,7.820268630981445,8.207940101623535,4.541884899139404,12.018267631530762,8.392024040222168,11.315597534179688,6.566866397857666,6.479094505310059,9.525838851928711,10.365751266479492,6.688459873199463,7.17073917388916,12.27273178100586,8.27578353881836,8.051665306091309,5.7148966789245605,6.003012180328369,4.60591459274292,5.550896167755127,6.161613464355469,6.260512828826904,3.93371319770813,6.561986923217773,4.4961466789245605,3.3795619010925293
2l1a_a,8.094054222106934,5.6459832191467285,6.949847221374512,7.457312107086182,7.132513523101807,12.056668281555176,8.899031639099121,8.800352096557617,8.064620971679688,9.628479957580566,8.682756423950195,4.925502777099609,8.425899505615234,6.474971294403076,6.779200553894043,2.9038782119750977,4.37100887298584,12.335598945617676,5.072790622711182,6.803252696990967,8.324460983276367,6.134124279022217,5.685164928436279,5.412950038909912,7.715950965881348,3.5288825035095215,5.3545002937316895,9.845125198364258,7.137517929077148,5.753787517547607,10.795454025268555,9.935673713684082,5.7678446769714355,9.514060020446777,4.318883895874023,8.837342262268066,5.806051731109619,9.683497428894043,5.186747074127197,7.2296037673950195,9.306007385253906,10.144222259521484,4.719852924346924,5.839817047119141,8.494968994909868e-08,6.919020652770996,5.333173751831055,4.837770938873291,3.9053335189819336,6.575121879577637,5.7738823890686035,5.312192440032959,5.645289421081543,5.615230560302734,8.105789184570312,7.326131820678711,9.044127464294434,3.670875072479248,5.4207587242126465,5.53659200668335,7.502755641937256,8.212154388427734,5.2993879318237305,7.991157054901123,3.6945464611053467,8.284701347351074,6.611608982086182,5.5552978515625,6.160165309906006,4.688665390014648,7.400382041931152,5.676519870758057
3exj_a,11.274468421936035,8.02564525604248,6.211783409118652,8.265562057495117,12.169235229492188,7.096171855926514,9.843582153320312,8.169549942016602,9.437796592712402,10.797611236572266,11.917007446289062,6.629867076873779,6.964714527130127,8.7261323928833,6.030880451202393,3.185575008392334,3.567187786102295,10.785175323486328,9.128875732421875,5.5737624168396,5.4348320960998535,8.214027404785156,8.709328651428223,5.0810546875,6.1018900871276855,8.231107711791992,7.765487194061279,5.3648295402526855,7.337442398071289,8.69961166381836,6.65619421005249,8.758589744567871,5.2817487716674805,6.620342254638672,9.04903793334961,9.843937873840332,6.480301380157471,7.008434772491455,8.269899368286133,9.300548553466797,5.482823371887207,4.390731334686279,9.423351287841797,5.126252174377441,6.919020652770996,1.5805068187546567e-07,4.957278251647949,5.183210372924805,5.751993656158447,4.719381332397461,8.120976448059082,7.210759162902832,5.3542680740356445,10.414281845092773,4.734570026397705,3.5227160453796387,11.831031799316406,6.811672687530518,8.028600692749023,7.555939197540283,3.893024206161499,9.627665519714355,4.607204914093018,5.796468734741211,5.964695453643799,6.338191986083984,10.789036750793457,8.41004753112793,7.053859710693359,4.682675361633301,2.602642297744751,8.114606857299805
1m4r_a,6.568244457244873,7.5888800621032715,6.723376750946045,13.889670372009277,4.816391468048096,9.988195419311523,6.232792854309082,5.140378475189209,8.041086196899414,8.878106117248535,8.625371932983398,9.015583038330078,12.130900382995605,6.2566351890563965,7.760119915008545,7.131221294403076,4.8883185386657715,4.586992263793945,6.93289041519165,7.625935077667236,6.928650856018066,6.105815887451172,5.002641201019287,5.413557529449463,6.389007568359375,5.526907444000244,4.564211368560791,4.738887786865234,9.010855674743652,11.441828727722168,11.520309448242188,6.426009654998779,13.328048706054688,7.598862171173096,8.092164993286133,6.313869476318359,5.808305263519287,6.195492267608643,11.005563735961914,13.159449577331543,8.582450866699219,7.790767669677734,3.3355021476745605,5.089555263519287,5.333173751831055,4.957277774810791,4.986882373714252e-08,5.06460428237915,9.782868385314941,4.4412031173706055,6.5181050300598145,7.541230201721191,12.537395477294922,7.541012763977051,2.558039903640747,10.417668342590332,3.8459322452545166,5.663315773010254,6.7355241775512695,10.525694847106934,4.652076244354248,4.594059467315674,6.339948654174805,13.949302673339844,5.6836676597595215,8.53648853302002,10.485580444335938,5.027451515197754,4.319133281707764,5.933294296264648,4.821103572845459,7.2126054763793945
3s1a_a,6.962332725524902,11.15545654296875,7.232668399810791,13.686125755310059,8.223276138305664,8.860589027404785,5.875792980194092,3.2909157276153564,12.875982284545898,5.523723602294922,10.439035415649414,10.518756866455078,9.297989845275879,5.534904479980469,10.276079177856445,4.509157180786133,4.094688415527344,8.754749298095703,7.998330593109131,11.749624252319336,10.522411346435547,5.146432399749756,4.536324977874756,9.570816993713379,9.780228614807129,7.374772548675537,9.829792976379395,4.806904315948486,8.488061904907227,11.274792671203613,10.621095657348633,7.831539630889893,14.88676929473877,7.648174285888672,8.867955207824707,13.09303092956543,6.31434965133667,8.637913703918457,11.460648536682129,9.890382766723633,10.492809295654297,9.329874992370605,5.271486759185791,7.820268630981445,4.837770938873291,5.1832098960876465,5.064604759216309,2.706340751501557e-07,12.976532936096191,8.489307403564453,9.644291877746582,12.293936729431152,11.63962173461914,4.95673131942749,5.134068012237549,9.047163009643555,7.418366432189941,4.612063884735107,4.08502721786499,9.307921409606934,8.492199897766113,4.4924492835998535,3.799400806427002,11.45992660522461,5.967288494110107,6.309001922607422,8.807428359985352,7.473381996154785,3.055243492126465,9.58799934387207,4.922853469848633,8.355462074279785
1byq_a,6.565942287445068,9.836739540100098,9.335454940795898,13.986945152282715,14.391542434692383,3.8860433101654053,11.62093448638916,9.059796333312988,6.401716709136963,3.6855382919311523,14.045701026916504,13.299016952514648,7.592697620391846,9.008902549743652,9.216619491577148,10.895829200744629,10.132820129394531,3.7639832496643066,10.209565162658691,4.881011962890625,10.434258460998535,4.022395610809326,11.542255401611328,6.776736736297607,9.596961975097656,12.111682891845703,8.996757507324219,6.471685886383057,10.411707878112793,11.242964744567871,3.249545097351074,9.822422981262207,5.928149223327637,6.506860256195068,13.331666946411133,12.33974838256836,12.134624481201172,7.367197513580322,3.5024232864379883,9.952115058898926,5.190542221069336,3.957176685333252,3.2279152870178223,8.207940101623535,3.9053335189819336,5.751993656158447,9.782867431640625,12.976532936096191,1.9007013918326265e-07,8.522614479064941,11.513982772827148,3.807175874710083,5.870526313781738,11.060798645019531,6.214500427246094,6.753946781158447,9.540255546569824,9.130791664123535,8.448058128356934,9.00170612335205,6.39940881729126,5.816037178039551,9.682374000549316,13.477940559387207,9.001317024230957,4.837764739990234,7.807975769042969,12.950485229492188,2.5564417839050293,5.854267597198486,10.35605239868164,5.900147438049316
1bz0_a,11.13692569732666,3.8749396800994873,4.942743301391602,7.252425670623779,10.413206100463867,6.2732930183410645,9.522283554077148,3.9882516860961914,7.424789905548096,4.722214221954346,10.688371658325195,11.627776145935059,4.735671043395996,10.264957427978516,6.5072526931762695,6.079127788543701,6.663197040557861,5.304319381713867,10.720227241516113,4.804922580718994,3.1906495094299316,8.342293739318848,8.7603759765625,4.388518333435059,6.018610000610352,6.6186370849609375,3.2664382457733154,4.4399094581604,9.508237838745117,8.368382453918457,7.466339588165283,5.552769660949707,5.795219898223877,6.3557610511779785,4.894438743591309,10.893986701965332,7.001058101654053,5.447019100189209,8.098203659057617,11.797931671142578,7.969353675842285,5.623661994934082,8.039360046386719,4.541884899139404,6.575121879577637,4.719381332397461,4.4412031173706055,8.489307403564453,8.522614479064941,5.170724080016953e-07,7.265167713165283,5.779556751251221,9.865630149841309,6.500687122344971,0.17801958322525024,2.902914524078369,8.02368450164795,3.841400146484375,4.921634674072266,5.7069010734558105,4.074429988861084,4.939576148986816,7.816793918609619,10.660704612731934,5.89824914932251,4.034162521362305,12.215290069580078,5.726580619812012,6.832182884216309,1.3826147317886353,5.87060022354126,5.319289207458496
1i31_a,4.3231730461120605,6.414867401123047,9.183806419372559,4.3135199546813965,12.71129035949707,9.685298919677734,5.359355449676514,10.632733345031738,4.800571441650391,8.95838737487793,10.299579620361328,12.383296966552734,6.303473949432373,9.441548347473145,6.636622905731201,7.62439489364624,8.837584495544434,4.534742832183838,7.650784015655518,12.945111274719238,11.52664852142334,5.687121391296387,4.539905548095703,12.412259101867676,15.889451026916504,3.6136562824249268,10.335307121276855,13.483569145202637,3.8617072105407715,5.6216020584106445,12.21639347076416,9.74917984008789,9.930317878723145,6.694430828094482,4.737569808959961,12.652739524841309,11.536469459533691,6.489006519317627,3.7811005115509033,4.659535884857178,6.221401691436768,7.3688225746154785,4.045538425445557,12.018268585205078,5.7738823890686035,8.120976448059082,6.5181050300598145,9.644291877746582,11.513982772827148,7.265167713165283,4.883399356003792e-07,12.356032371520996,7.682764053344727,10.575631141662598,10.112626075744629,9.04835033416748,5.131112575531006,5.758096694946289,9.199435234069824,6.642091274261475,8.4739990234375,4.4106035232543945,4.1727118492126465,7.989352703094482,10.0053071975708,5.129552364349365,8.355006217956543,3.3927175998687744,6.565191268920898,5.855505466461182,12.201836585998535,6.559576511383057
1dx0_a,3.845792293548584,5.481123447418213,6.504003524780273,15.124711990356445,11.158580780029297,10.929375648498535,4.226154327392578,10.866456985473633,6.194230079650879,12.60425090789795,3.0742433071136475,15.249789237976074,12.497029304504395,11.083365440368652,6.508852958679199,11.853240013122559,8.569494247436523,6.4999613761901855,7.359893321990967,7.9290595054626465,9.844223976135254,9.270243644714355,5.980147361755371,6.811733245849609,8.78254508972168,4.826451301574707,10.4242582321167,12.225128173828125,11.438573837280273,8.78744888305664,9.640722274780273,4.809696197509766,5.981003761291504,7.2545084953308105,2.45196795463562,10.025725364685059,14.143425941467285,7.810797214508057,2.4813289642333984,3.133265972137451,6.958792686462402,12.989618301391602,4.245203495025635,8.392024040222168,5.312192916870117,7.21075963973999,7.54123067855835,12.29393482208252,3.807175636291504,5.779556751251221,12.356032371520996,3.2483166023666854e-07,7.246976375579834,9.621986389160156,6.515340805053711,4.21734619140625,11.119171142578125,7.083108425140381,6.915262222290039,9.045000076293945,10.69501781463623,8.828471183776855,7.349984169006348,13.935705184936523,9.5853853225708,12.164032936096191,11.550609588623047,2.9286060333251953,7.050856590270996,5.038066387176514,11.736555099487305,6.539546489715576
4nfb_a,7.156086444854736,7.030402660369873,9.04071044921875,10.288772583007812,4.995460510253906,8.936853408813477,6.058572769165039,6.3648295402526855,3.573413610458374,11.09473705291748,6.153554439544678,11.182785034179688,8.706673622131348,5.964844226837158,6.764524459838867,10.897761344909668,11.988682746887207,5.650296211242676,11.296131134033203,11.233307838439941,9.311002731323242,4.483945846557617,8.626605987548828,9.094827651977539,12.279006004333496,8.597269058227539,7.0013041496276855,9.386983871459961,5.730615615844727,9.838519096374512,14.315760612487793,6.91204309463501,5.156215190887451,9.042052268981934,9.486719131469727,6.4599690437316895,12.830254554748535,3.927341938018799,6.033426761627197,4.364995002746582,8.382864952087402,5.013498306274414,4.950661659240723,11.315597534179688,5.645288944244385,5.354268550872803,12.537395477294922,11.63962173461914,5.870526313781738,9.865630149841309,7.682764053344727,7.246976375579834,1.4516209034809435e-07,7.206547260284424,10.75014591217041,6.3911824226379395,4.752476215362549,5.128843307495117,8.022713661193848,5.893252372741699,10.119877815246582,4.462985515594482,12.463876724243164,6.8415141105651855,10.856650352478027,6.923672199249268,4.117282390594482,9.761162757873535,3.766660451889038,8.871855735778809,11.659921646118164,8.061078071594238
1b9v_a,4.16321325302124,3.8312878608703613,5.066206455230713,6.440920352935791,5.0002312660217285,3.3941423892974854,7.240242004394531,6.389468193054199,12.919968605041504,7.512683868408203,4.97638463973999,3.6409149169921875,11.275500297546387,10.210304260253906,5.6564106941223145,9.30026912689209,9.626319885253906,4.920807361602783,3.5120415687561035,8.275995254516602,2.99539852142334,8.285863876342773,4.545563220977783,6.662165641784668,8.371858596801758,5.089634418487549,3.2237846851348877,7.7854766845703125,11.44272232055664,4.855854034423828,9.812417984008789,7.722917079925537,7.51141357421875,9.188525199890137,4.341802597045898,10.26589298248291,5.209359645843506,6.530731678009033,4.757806301116943,12.236209869384766,4.58970308303833,5.555116176605225,8.490663528442383,6.566865921020508,5.615230083465576,10.414281845092773,7.541012763977051,4.95673131942749,11.060798645019531,6.500687122344971,10.575631141662598,9.621986389160156,7.206546783447266,7.253054832290218e-07,6.497535228729248,3.3680951595306396,7.604622840881348,8.461517333984375,6.134591102600098,11.196098327636719,4.826199531555176,8.774718284606934,10.325968742370605,7.5296711921691895,8.627856254577637,6.183250427246094,8.785855293273926,8.089883804321289,11.945162773132324,3.886793851852417,7.8360490798950195,8.466492652893066
1a3n_a,11.471755027770996,6.222594738006592,7.490006923675537,9.877340316772461,10.469046592712402,11.815441131591797,8.00449275970459,4.976805210113525,11.848587989807129,6.424338340759277,11.831015586853027,4.774777412414551,4.782435417175293,4.634284973144531,7.43841028213501,6.730672836303711,2.83933424949646,9.000173568725586,10.64076042175293,4.852786064147949,7.798497200012207,8.471446990966797,8.31505012512207,6.105600357055664,6.33536958694458,7.934262752532959,6.4305243492126465,4.16303825378418,4.35275936126709,7.297211170196533,5.524152755737305,6.016305923461914,5.382444381713867,7.938440322875977,9.063255310058594,9.106829643249512,5.255839824676514,6.350650310516357,9.08088493347168,10.298882484436035,4.322983741760254,5.136423587799072,8.195389747619629,6.479094505310059,8.105789184570312,4.734570503234863,2.5580403804779053,5.134068489074707,6.214500904083252,0.17801955342292786,10.112626075744629,6.515340328216553,10.75014591217041,6.497535228729248,1.5019897148249584e-07,2.5508408546447754,10.197094917297363,5.433888912200928,3.4420907497406006,5.1160430908203125,8.479875564575195,8.452385902404785,1.1375846862792969,8.444317817687988,5.081052303314209,5.048030376434326,8.66049861907959,7.5676093101501465,6.462778091430664,5.388981342315674,5.66636848449707,7.753708362579346
2h1a_a,9.093208312988281,8.51420783996582,7.552479267120361,5.450271129608154,4.384903907775879,10.924016952514648,5.186025142669678,4.830497741699219,7.077627182006836,8.877254486083984,5.406377792358398,9.06992244720459,8.207070350646973,8.284950256347656,6.421382904052734,4.5962347984313965,2.5254149436950684,12.20324993133545,3.091231107711792,10.685003280639648,10.977899551391602,8.62982177734375,3.1599912643432617,7.871973991394043,10.367898941040039,9.83082103729248,7.434327602386475,11.950201988220215,10.740155220031738,3.9148921966552734,4.305538654327393,9.49720287322998,4.874060153961182,6.006098747253418,10.955455780029297,8.75516128540039,11.888131141662598,10.515236854553223,7.1947550773620605,4.775369167327881,8.248801231384277,9.55508041381836,5.3706583976745605,9.525838851928711,7.326131820678711,3.5227162837982178,10.417668342590332,9.047163009643555,6.753946781158447,2.902914524078369,9.048351287841797,4.21734619140625,6.391181945800781,3.3680951595306396,2.5508408546447754,1.178040220928267e-09,4.121166229248047,4.317557334899902,8.211942672729492,4.89708948135376,7.462188243865967,9.575839042663574,3.7745063304901123,5.851030349731445,6.225609302520752,8.119699478149414,4.706009864807129,9.622610092163086,3.484271287918091,5.612984657287598,9.685378074645996,7.630771160125732
1tup_c,3.5936119556427,7.8989105224609375,9.994466781616211,11.651314735412598,11.31188678741455,8.110679626464844,9.9854097366333,13.125839233398438,12.413044929504395,4.7940592765808105,7.00219202041626,1.967252254486084,4.90746545791626,5.690108299255371,8.553670883178711,9.717508316040039,10.806862831115723,7.625895023345947,3.711278200149536,3.9720890522003174,9.085261344909668,4.67774772644043,7.335656642913818,12.8911714553833,5.816427707672119,5.650398254394531,3.4849026203155518,3.2374868392944336,5.207159996032715,6.108051300048828,11.726866722106934,11.39052677154541,6.130176544189453,9.871733665466309,6.6238813400268555,6.877100467681885,5.039055347442627,3.7578136920928955,2.9323575496673584,7.426131248474121,7.991084575653076,10.763856887817383,8.685677528381348,10.365751266479492,9.044126510620117,11.831031799316406,3.8459324836730957,7.418366432189941,9.540255546569824,8.023685455322266,5.131113052368164,11.119172096252441,4.752476215362549,7.6046223640441895,10.19709587097168,4.121166229248047,1.2502775348366413e-07,11.10617733001709,9.999598503112793,8.682205200195312,7.087903022766113,6.881589412689209,11.552714347839355,10.998435974121094,10.246784210205078,3.4831511974334717,3.3494651317596436,11.277186393737793,9.59980583190918,4.082621097564697,7.812881946563721,8.133062362670898
3g1a_a,9.085704803466797,5.701444625854492,4.817222595214844,10.094881057739258,9.706151962280273,6.007644176483154,10.544355392456055,6.222270488739014,7.463552951812744,7.194183826446533,11.96593952178955,8.865100860595703,10.182694435119629,10.985198020935059,8.096181869506836,5.012939929962158,4.3344316482543945,10.315263748168945,4.743340969085693,5.733953952789307,4.233504295349121,9.169943809509277,6.932753562927246,6.552840709686279,8.850896835327148,8.255184173583984,6.444792747497559,6.328188896179199,3.7385778427124023,5.502162456512451,5.138242244720459,8.952548027038574,5.977609157562256,6.533133506774902,7.568694114685059,13.178655624389648,4.960309982299805,9.515185356140137,6.073298454284668,10.461578369140625,4.59828519821167,7.307997226715088,8.787707328796387,6.688459873199463,3.670875072479248,6.811672687530518,5.663315773010254,4.612063884735107,9.130791664123535,3.841400384902954,5.758096694946289,7.083108425140381,5.128843307495117,8.461517333984375,5.433889389038086,4.317557334899902,11.106178283691406,4.350016240550758e-07,4.211968898773193,8.597551345825195,2.8697359561920166,8.108567237854004,5.979727268218994,5.601728916168213,6.087224006652832,8.582175254821777,12.62121295928955,8.218403816223145,9.026490211486816,3.711101531982422,5.9465813636779785,6.638158321380615
1v3a_a,8.736258506774902,7.515717029571533,6.428850173950195,8.78496265411377,9.189682960510254,4.062880516052246,4.159199237823486,3.087794065475464,3.922043561935425,10.723591804504395,8.673829078674316,13.781630516052246,8.07156753540039,12.255029678344727,9.380437850952148,10.490485191345215,9.783512115478516,10.667201042175293,11.974199295043945,4.5060715675354,4.763812065124512,4.874699592590332,10.425787925720215,6.272545337677002,8.498151779174805,5.631071090698242,5.9694437980651855,6.260468006134033,10.491901397705078,7.67637825012207,7.542643070220947,4.8134894371032715,9.952960968017578,6.79971170425415,7.30953311920166,14.369284629821777,8.6809663772583,9.933094024658203,8.776509284973145,5.488734245300293,5.004782199859619,3.7792208194732666,7.8254594802856445,7.17073917388916,5.4207587242126465,8.028599739074707,6.735523700714111,4.085027694702148,8.44805908203125,4.921634197235107,9.19943618774414,6.915261745452881,8.022713661193848,6.1345906257629395,3.4420907497406006,8.211941719055176,9.999597549438477,4.211968898773193,3.131371784093062e-07,8.313019752502441,6.857091903686523,11.043205261230469,9.668643951416016,9.32138442993164,8.686478614807129,6.212324619293213,4.566184043884277,5.175538063049316,8.642885208129883,3.425577402114868,8.975607872009277,4.98239803314209
1u2b_a,2.901033401489258,5.981888294219971,8.083026885986328,15.063244819641113,12.972142219543457,15.286865234375,5.964343547821045,12.436700820922852,5.309739589691162,10.744308471679688,8.075162887573242,14.732514381408691,6.8896379470825195,12.608505249023438,8.474781036376953,10.678296089172363,9.829139709472656,3.622934341430664,7.505003929138184,12.969741821289062,12.387038230895996,7.8960280418396,4.320755481719971,11.647613525390625,14.956262588500977,4.578050136566162,9.724431037902832,14.694085121154785,5.147151947021484,5.8084187507629395,12.295775413513184,6.535467147827148,5.9520087242126465,6.949124813079834,3.618504762649536,15.610878944396973,15.03000545501709,10.093585968017578,5.310152530670166,2.358879327774048,6.0753350257873535,12.040057182312012,5.303909778594971,12.272730827331543,5.53659200668335,7.555938720703125,10.525693893432617,9.307921409606934,9.00170612335205,5.7069010734558105,6.642090797424316,9.045000076293945,5.893252849578857,11.196098327636719,5.1160430908203125,4.89708948135376,8.682205200195312,8.597551345825195,8.313019752502441,8.760057994550152e-07,10.011043548583984,6.118346691131592,9.454289436340332,12.691973686218262,10.409356117248535,9.730446815490723,9.232379913330078,2.6737301349639893,10.427802085876465,9.401573181152344,14.08676815032959,6.047543525695801
3m1a_a,8.58742618560791,4.405337333679199,7.373084545135498,7.3317341804504395,5.988927364349365,6.4658918380737305,6.1610517501831055,6.856511116027832,9.33116340637207,11.225693702697754,7.648316860198975,8.00774097442627,9.53199577331543,7.247832775115967,3.7467172145843506,7.5812668800354,7.0858073234558105,10.206655502319336,10.977165222167969,11.416118621826172,6.759349346160889,4.311993598937988,8.33893871307373,7.13332462310791,8.445096015930176,4.956075191497803,6.135146617889404,4.901334285736084,6.528318881988525,11.60539722442627,7.597157001495361,10.31027889251709,12.044456481933594,3.8547985553741455,5.318389415740967,6.611416816711426,8.992487907409668,6.031464099884033,10.53915786743164,6.163825035095215,6.069249629974365,5.433487415313721,6.306981086730957,8.275782585144043,7.502756118774414,3.893024206161499,4.652076244354248,8.492198944091797,6.39940881729126,4.074429988861084,8.473999977111816,10.69501781463623,10.119876861572266,4.826199531555176,8.479875564575195,7.462188243865967,7.087902545928955,2.8697359561920166,6.857091426849365,10.011043548583984,3.573794344902126e-07,6.433778285980225,5.4597296714782715,6.3296356201171875,7.459356784820557,3.9846251010894775,6.163232326507568,6.81956672668457,5.9583563804626465,7.496957778930664,7.7718987464904785,7.224826335906982
3h1a_a,7.07606840133667,3.589545249938965,9.962823867797852,8.985285758972168,8.772412300109863,8.260102272033691,8.303455352783203,12.290387153625488,7.760824203491211,10.857707023620605,6.952713966369629,7.3690900802612305,4.427328586578369,10.365893363952637,5.8388566970825195,3.9426352977752686,4.356107711791992,5.617430686950684,10.037979125976562,7.067996501922607,10.987728118896484,4.6793341636657715,7.683854103088379,10.2440767288208,12.10657787322998,4.22165584564209,5.166322708129883,11.074170112609863,7.252755165100098,9.183615684509277,7.845267295837402,5.353094100952148,4.602090835571289,9.505288124084473,4.607787609100342,7.645633220672607,8.099360466003418,6.368450164794922,8.09239673614502,5.256049156188965,4.5543212890625,5.261960983276367,10.346071243286133,8.051665306091309,8.212154388427734,9.627665519714355,4.594059467315674,4.4924492835998535,5.816037654876709,4.939576148986816,4.4106035232543945,8.828471183776855,4.462985515594482,8.774718284606934,8.452385902404785,9.575839042663574,6.881589412689209,8.10856819152832,11.043205261230469,6.118346691131592,6.433778285980225,1.658151802530483e-07,4.552278518676758,5.101280689239502,4.940210819244385,4.124680995941162,9.247605323791504,5.490683555603027,11.088778495788574,6.517218589782715,10.235932350158691,4.33301305770874
5fhx_a,9.7903413772583,6.509674072265625,5.57381534576416,6.206930160522461,10.774023056030273,8.65927505493164,8.341979026794434,9.802824974060059,11.286182403564453,8.666119575500488,11.871255874633789,5.937798976898193,6.472468376159668,4.191122531890869,5.195922374725342,5.933466911315918,3.433729648590088,5.476179122924805,10.874685287475586,11.417957305908203,8.140480041503906,5.9219279289245605,9.33604907989502,7.366191864013672,8.18144416809082,4.298161029815674,0.7508884072303772,6.258901596069336,6.403497695922852,11.55345630645752,3.905104398727417,7.624356746673584,11.920291900634766,6.389286994934082,4.049875259399414,6.266178607940674,4.589714527130127,3.9734277725219727,11.630569458007812,11.837406158447266,9.584322929382324,6.114338397979736,5.848194122314453,5.7148966789245605,5.2993879318237305,4.607204914093018,6.339947700500488,3.79940128326416,9.682374000549316,7.816793918609619,4.1727118492126465,7.349984169006348,12.463876724243164,10.325968742370605,1.1375848054885864,3.7745065689086914,11.552715301513672,5.979727268218994,9.668643951416016,9.454289436340332,5.4597296714782715,4.552278995513916,2.564125622939173e-07,10.839481353759766,6.169938087463379,4.262567043304443,8.610980033874512,4.339014530181885,4.284667491912842,6.514565944671631,6.81971549987793,5.337096691131592
1f2a_a,7.812009811401367,6.857921600341797,7.170706272125244,7.655187129974365,11.419507026672363,9.839571952819824,14.347962379455566,5.32378625869751,11.300387382507324,5.243471622467041,10.11894702911377,9.881267547607422,14.179768562316895,9.272163391113281,9.355952262878418,6.199126243591309,9.689095497131348,9.045781135559082,5.367982387542725,14.952585220336914,4.645825386047363,12.356636047363281,10.950551986694336,3.7237958908081055,5.676761150360107,13.45569896697998,5.045436382293701,3.684758424758911,7.259426116943359,3.04707407951355,9.82237720489502,16.5869083404541,12.224257469177246,9.151671409606934,12.900663375854492,2.4272913932800293,11.414901733398438,5.877429485321045,5.372038841247559,12.760735511779785,5.018405914306641,13.635886192321777,8.31828498840332,6.003012180328369,7.991157531738281,5.796468734741211,13.949302673339844,11.459927558898926,13.477940559387207,10.660703659057617,7.989352226257324,13.935705184936523,6.841513156890869,7.529671669006348,8.444317817687988,5.851030349731445,10.998435974121094,5.601728916168213,9.32138442993164,12.691973686218262,6.329636096954346,5.101281642913818,10.83948040008545,1.2391683412715793e-07,7.851445198059082,10.48491382598877,15.907073974609375,14.293245315551758,5.236326694488525,12.046934127807617,5.564692497253418,8.302797317504883
